Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
bool_AddContact && bool_SearchAddContact == true,,,,04-04-2024 14:34:05,04-04-2024 14:34:05,0.002s,PASSED
takeScreenshot(),,"STEP-02 : The user successfully  landed on the Add Opportunity screen with the below options-:
1. Add Contact
2. Search bar for existing contact search",,04-04-2024 14:34:05,04-04-2024 14:34:07,1.367s,PASSED
randomName = generateRandomName(),,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.001s,PASSED
chars = (A..Z) + (a..z),,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.025s,PASSED
name =  }).join(),,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.045s,PASSED
return name,,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.001s,PASSED
println(Random 5-character name: $randomName),,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.056s,PASSED
minRange = 1,,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.004s,PASSED
maxRange = 1000,,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.001s,PASSED
"randomInt = current().nextInt(minRange, maxRange + 1)",,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.023s,PASSED
Result = $randomName $randomInt,,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.001s,PASSED
"tap(findTestObject(""Add Contact/Search - Add Contact""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:34:07,04-04-2024 14:34:07,0.786s,PASSED
"setText(findTestObject(""TataMotars/SearchBox""), Result, 0)",,,,04-04-2024 14:34:07,04-04-2024 14:34:09,1.739s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:09,04-04-2024 14:34:11,1.989s,PASSED
"str_getNewContact = getAttribute(findTestObject(""TataMotars/SearchBox""), ""name"", 0)",,,,04-04-2024 14:34:11,04-04-2024 14:34:12,0.819s,PASSED
Result == str_getNewContact,,,,04-04-2024 14:34:12,04-04-2024 14:34:12,0.002s,PASSED
takeScreenshot(),,STEP-03 : The user successfully enters the name and respective name should be visible,,04-04-2024 14:34:12,04-04-2024 14:34:13,1.188s,PASSED
"tap(findTestObject(""Add Contact/AddNewContactButton""), 0)",,,,04-04-2024 14:34:13,04-04-2024 14:34:14,0.315s,PASSED
"setText(findTestObject(""Primery Details/FirstName""), str_FirstName, 0)",,,,04-04-2024 14:34:14,04-04-2024 14:34:16,2.224s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:16,04-04-2024 14:34:18,2.054s,PASSED
"setText(findTestObject(""Primery Details/LastName""), str_LastName, 0)",,,,04-04-2024 14:34:18,04-04-2024 14:34:20,2.360s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:20,04-04-2024 14:34:22,2.005s,PASSED
"tap(findTestObject(""Primery Details/MobileNumber""), 0)",,,,04-04-2024 14:34:22,04-04-2024 14:34:23,0.790s,PASSED
"setText(findTestObject(""Primery Details/MobileNumber""), str_MobileNumber + randomInt, 0)",,,,04-04-2024 14:34:23,04-04-2024 14:34:25,1.676s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:25,04-04-2024 14:34:28,3.675s,PASSED
takeScreenshot(),,,,04-04-2024 14:34:28,04-04-2024 14:34:29,0.938s,PASSED
"tap(findTestObject(""Create New Opportunity/Customer Type""), 0)",,,,04-04-2024 14:34:29,04-04-2024 14:34:30,0.813s,PASSED
"sendKeys(findTestObject(""Create New Opportunity/Type_CustomerType""), str_CustomerType, STOP_ON_FAILURE)",,,,04-04-2024 14:34:30,04-04-2024 14:34:32,1.621s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:32,04-04-2024 14:34:34,1.978s,PASSED
"Bool_Customer = waitForElementPresent(findTestObject(""Create New Opportunity/Click_Customer""), 5)",,,,04-04-2024 14:34:34,04-04-2024 14:34:34,0.294s,PASSED
if (Bool_Customer == true),,,,04-04-2024 14:34:34,04-04-2024 14:34:35,0.848s,PASSED
"checkElement(findTestObject(""Primery Details/Influencer Checkbox""), 0)",,,,04-04-2024 14:34:35,04-04-2024 14:34:36,1.499s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:36,04-04-2024 14:34:37,0.949s,PASSED
"tap(findTestObject(""Create New Opportunity/Additional information""), 0)",,,,04-04-2024 14:34:37,04-04-2024 14:34:39,1.382s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,04-04-2024 14:34:39,04-04-2024 14:34:42,3.011s,PASSED
"tap(findTestObject(""Primery Details/Enter InfluencerType""), 0)",,,,04-04-2024 14:34:42,04-04-2024 14:34:42,0.838s,PASSED
"setText(findTestObject(""Create New Opportunity/Type Influencer""), str_InfluencerType, 0)",,,,04-04-2024 14:34:42,04-04-2024 14:34:44,1.721s,PASSED
hideKeyboard(),,,,04-04-2024 14:34:44,04-04-2024 14:34:46,2.009s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 14:34:46,04-04-2024 14:34:47,1.097s,PASSED
"bool_Pincode = waitForElementPresent(findTestObject(""Primery Details/Address Details/Pincode""), 5)",,,,04-04-2024 14:34:47,04-04-2024 14:34:50,2.557s,PASSED
if (bool_Pincode == true),,,,04-04-2024 14:34:50,04-04-2024 14:35:30,39.775s,FAILED
,,,,,,,
Test Cases/TC/TC_02 -Create New Customer,,,,04-04-2024 14:35:30,04-04-2024 14:37:40,2m - 10.435s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:35:31,04-04-2024 14:36:05,34.467s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 14:36:05,04-04-2024 14:36:15,10.158s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:36:15,04-04-2024 14:36:15,0.001s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:36:15,04-04-2024 14:36:15,0.239s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,,,04-04-2024 14:36:15,04-04-2024 14:36:17,1.648s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,04-04-2024 14:36:17,04-04-2024 14:36:17,0.228s,PASSED
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,04-04-2024 14:36:17,04-04-2024 14:36:18,0.206s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,04-04-2024 14:36:18,04-04-2024 14:36:18,0.206s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,04-04-2024 14:36:18,04-04-2024 14:36:18,0.746s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,04-04-2024 14:36:18,04-04-2024 14:36:19,0.203s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,04-04-2024 14:36:19,04-04-2024 14:36:19,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,04-04-2024 14:36:19,04-04-2024 14:36:20,1.184s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Customer""), 3)",,,,04-04-2024 14:36:20,04-04-2024 14:36:21,1.005s,PASSED
"bool_PrimaryDetails = verifyElementExist(findTestObject(""Primery Details/Primary Details""), 10)",,,,04-04-2024 14:36:21,04-04-2024 14:36:21,0.242s,PASSED
bool_PrimaryDetails == true,,,,04-04-2024 14:36:21,04-04-2024 14:36:21,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on Customer
Expected_Result : The user successfully landed on the add customer pirmary detail screen which contains the below options-:
1. First Name - text box
2. Last Name - text box
3. Mobile Number - text box
4. Customer Type- Dropdown
5. Influence- Checkbox
6. Back  - CTA
7. Next - CTA
8. Add More Information",,04-04-2024 14:36:21,04-04-2024 14:36:22,1.265s,PASSED
"tap(findTestObject(""Primery Details/FirstName""), 0)",,,,04-04-2024 14:36:22,04-04-2024 14:36:23,0.845s,PASSED
"setText(findTestObject(""Primery Details/FirstName""), str_FirstName, 0)",,,,04-04-2024 14:36:23,04-04-2024 14:36:25,1.786s,PASSED
hideKeyboard(),,,,04-04-2024 14:36:25,04-04-2024 14:36:27,2.052s,PASSED
"tap(findTestObject(""Primery Details/LastName""), 0)",,,,04-04-2024 14:36:27,04-04-2024 14:36:28,0.816s,PASSED
"setText(findTestObject(""Primery Details/LastName""), str_LastName, 0)",,,,04-04-2024 14:36:28,04-04-2024 14:36:30,1.774s,PASSED
hideKeyboard(),,,,04-04-2024 14:36:30,04-04-2024 14:36:32,1.966s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 14:36:32,04-04-2024 14:36:37,5.158s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:36:37,04-04-2024 14:36:37,0.002s,PASSED
"tap(findTestObject(""Primery Details/MobileNumber""), 0)",,,,04-04-2024 14:36:37,04-04-2024 14:36:38,0.786s,PASSED
"setText(findTestObject(""Primery Details/MobileNumber""), str_MobileNumber, 0)",,,,04-04-2024 14:36:38,04-04-2024 14:36:39,1.665s,PASSED
hideKeyboard(),,,,04-04-2024 14:36:39,04-04-2024 14:36:43,3.709s,PASSED
"tap(findTestObject(""Create New Opportunity/Customer Type""), 0)",,,,04-04-2024 14:36:43,04-04-2024 14:36:44,0.832s,PASSED
"sendKeys(findTestObject(""Create New Opportunity/Type_CustomerType""), str_CustomerType, STOP_ON_FAILURE)",,,,04-04-2024 14:36:44,04-04-2024 14:36:45,1.618s,PASSED
hideKeyboard(),,,,04-04-2024 14:36:45,04-04-2024 14:36:47,2.071s,PASSED
"tap(findTestObject(""Primery Details/Searched CustomerType""), 0)",,,,04-04-2024 14:36:47,04-04-2024 14:36:48,0.835s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 14:36:48,04-04-2024 14:36:49,0.879s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 10)",,,,04-04-2024 14:36:49,04-04-2024 14:36:50,0.732s,PASSED
bool_Pincode == true,,,,04-04-2024 14:36:50,04-04-2024 14:36:50,0.001s,PASSED
takeScreenshot(),,"STEP-03 : The user successfully land on the Business Address page
Expected_Result : The user successfully land on the Business Address page",,04-04-2024 14:36:50,04-04-2024 14:36:51,1.155s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:36:51,04-04-2024 14:36:52,0.791s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,04-04-2024 14:36:52,04-04-2024 14:36:54,1.693s,PASSED
hideKeyboard(),,,,04-04-2024 14:36:54,04-04-2024 14:36:56,1.959s,PASSED
"Bool_Pin = waitForElementPresent(findTestObject(""Add Account/Searched PinCode""), 2)",,,,04-04-2024 14:36:56,04-04-2024 14:37:02,6.236s,PASSED
if (Bool_Pin == true),,,,04-04-2024 14:37:02,04-04-2024 14:37:02,0.001s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:37:02,04-04-2024 14:37:40,38.329s,FAILED
,,,,,,,
Test Cases/TC/TC_03 -Add Account,,,,04-04-2024 14:37:40,04-04-2024 14:39:30,1m - 49.752s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:37:41,04-04-2024 14:38:15,34.437s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:38:15,04-04-2024 14:38:16,0.284s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,"
",,04-04-2024 14:38:16,04-04-2024 14:38:17,1.634s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,04-04-2024 14:38:17,04-04-2024 14:38:18,0.241s,PASSED
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,04-04-2024 14:38:18,04-04-2024 14:38:18,0.820s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,04-04-2024 14:38:18,04-04-2024 14:38:19,0.221s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,04-04-2024 14:38:19,04-04-2024 14:38:19,0.217s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,04-04-2024 14:38:19,04-04-2024 14:38:19,0.219s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,04-04-2024 14:38:19,04-04-2024 14:38:19,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,04-04-2024 14:38:19,04-04-2024 14:38:20,1.227s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Account""), 3)",,,,04-04-2024 14:38:20,04-04-2024 14:38:21,1.051s,PASSED
"bool_AccountInfo = verifyElementExist(findTestObject(""C1 Functionality/Account Information""), 30)",,,,04-04-2024 14:38:21,04-04-2024 14:38:22,0.295s,PASSED
"bool_AccountName = verifyElementExist(findTestObject(""Add Account/Account Name""), 30)",,,,04-04-2024 14:38:22,04-04-2024 14:38:22,0.790s,PASSED
"bool_MainPhoneNumber = verifyElementExist(findTestObject(""Add Account/Main Phone Number""), 30)",,,,04-04-2024 14:38:22,04-04-2024 14:38:23,0.802s,PASSED
bool_AccountInfo && bool_AccountName && bool_MainPhoneNumber == true,,,,04-04-2024 14:38:23,04-04-2024 14:38:23,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on Account

Expected_Result : The user successfully landed on the Account Information screen with the below options-:
1. Account Type
2. Account Name
3. Main Phone Number
4. PAN Numer
5. Back 
6. Next",,04-04-2024 14:38:23,04-04-2024 14:38:25,1.355s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 14:38:25,04-04-2024 14:38:30,5.171s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:38:30,04-04-2024 14:38:30,0.001s,PASSED
"tap(findTestObject(""Add Account/Individual RadioButton""), 0)",,,,04-04-2024 14:38:30,04-04-2024 14:38:31,0.822s,PASSED
minRange = 1,,,,04-04-2024 14:38:31,04-04-2024 14:38:31,0.001s,PASSED
maxRange = 1000,,,,04-04-2024 14:38:31,04-04-2024 14:38:31,0.001s,PASSED
"randomInt = current().nextInt(minRange, maxRange + 1)",,,,04-04-2024 14:38:31,04-04-2024 14:38:31,0.002s,PASSED
Result = $str_AccountName $randomInt,,,,04-04-2024 14:38:31,04-04-2024 14:38:31,0.001s,PASSED
"tap(findTestObject(""Add Account/Account Name""), 0)",,,,04-04-2024 14:38:31,04-04-2024 14:38:31,0.895s,PASSED
"setText(findTestObject(""Add Account/Account Name""), Result, 0)",,,,04-04-2024 14:38:31,04-04-2024 14:38:33,1.794s,PASSED
hideKeyboard(),,,,04-04-2024 14:38:33,04-04-2024 14:38:35,1.976s,PASSED
"tap(findTestObject(""Add Account/Main Phone Number""), 0)",,,,04-04-2024 14:38:35,04-04-2024 14:38:36,0.856s,PASSED
"setText(findTestObject(""Add Account/Main Phone Number""), str_MainMobileNo, 0)",,,,04-04-2024 14:38:36,04-04-2024 14:38:38,1.763s,PASSED
hideKeyboard(),,,,04-04-2024 14:38:38,04-04-2024 14:38:42,3.706s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 14:38:42,04-04-2024 14:38:43,1.263s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 30)",,,,04-04-2024 14:38:43,04-04-2024 14:38:44,0.726s,PASSED
takeScreenshot(),,"STEP-03 : Enter details and click on Next

Expected_Result : The user successfully land on the Business Address page",,04-04-2024 14:38:44,04-04-2024 14:38:45,1.128s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0)",,,,04-04-2024 14:38:45,04-04-2024 14:38:46,0.820s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,04-04-2024 14:38:46,04-04-2024 14:38:47,1.772s,PASSED
hideKeyboard(),,,,04-04-2024 14:38:47,04-04-2024 14:38:49,1.984s,PASSED
"Bool_Pin = waitForElementPresent(findTestObject(""NewObject/Searched PinCodeTC3""), 2)",,,,04-04-2024 14:38:49,04-04-2024 14:38:51,2.099s,PASSED
if (Bool_Pin == true),,,,04-04-2024 14:38:51,04-04-2024 14:38:51,0.001s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:38:51,04-04-2024 14:39:30,38.463s,FAILED
,,,,,,,
Test Cases/TC/TC_04 -Add Influencer,,,,04-04-2024 14:39:30,04-04-2024 14:41:23,1m - 52.835s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:39:31,04-04-2024 14:40:06,35.085s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:40:06,04-04-2024 14:40:06,0.263s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,,,04-04-2024 14:40:06,04-04-2024 14:40:08,2.001s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,04-04-2024 14:40:08,04-04-2024 14:40:08,0.237s,PASSED
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,04-04-2024 14:40:08,04-04-2024 14:40:09,0.235s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,04-04-2024 14:40:09,04-04-2024 14:40:09,0.223s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,04-04-2024 14:40:09,04-04-2024 14:40:09,0.221s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,04-04-2024 14:40:09,04-04-2024 14:40:09,0.217s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,04-04-2024 14:40:09,04-04-2024 14:40:09,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,04-04-2024 14:40:09,04-04-2024 14:40:11,1.188s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Influencer""), 3)",,,,04-04-2024 14:40:11,04-04-2024 14:40:11,0.293s,PASSED
"bool_PrimaryDetails = verifyElementExist(findTestObject(""Primery Details/Primary Details""), 10)",,,,04-04-2024 14:40:11,04-04-2024 14:40:12,0.875s,PASSED
bool_PrimaryDetails == true,,,,04-04-2024 14:40:12,04-04-2024 14:40:12,0.000s,PASSED
takeScreenshot(),,"STEP-02 : Click on Influencer

Expected_Result : TThe user successfully landed on the add Influencer  primary detail screen which contains the below options-:
1. First Name - text box
2. Last Name - text box
3. Mobile Number - text box
4. Influencer Type- Dropdown
5. Customer- checkbox
6. Back  - CTA
7. Next - CTA
8. Add More Information",,04-04-2024 14:40:12,04-04-2024 14:40:13,1.250s,PASSED
"tap(findTestObject(""Primery Details/FirstName""), 0)",,,,04-04-2024 14:40:13,04-04-2024 14:40:14,0.847s,PASSED
"setText(findTestObject(""Primery Details/FirstName""), str_FirstName, 0)",,,,04-04-2024 14:40:14,04-04-2024 14:40:16,1.790s,PASSED
hideKeyboard(),,,,04-04-2024 14:40:16,04-04-2024 14:40:17,1.888s,PASSED
"tap(findTestObject(""Primery Details/LastName""), 0)",,,,04-04-2024 14:40:17,04-04-2024 14:40:18,1.012s,PASSED
"setText(findTestObject(""Primery Details/LastName""), str_LastName, 0)",,,,04-04-2024 14:40:18,04-04-2024 14:40:20,1.727s,PASSED
hideKeyboard(),,,,04-04-2024 14:40:20,04-04-2024 14:40:22,2.048s,PASSED
"tap(findTestObject(""Primery Details/MobileNumber""), 0)",,,,04-04-2024 14:40:22,04-04-2024 14:40:23,0.812s,PASSED
"setText(findTestObject(""Primery Details/MobileNumber""), str_MobileNumber, 0)",,,,04-04-2024 14:40:23,04-04-2024 14:40:25,1.691s,PASSED
hideKeyboard(),,,,04-04-2024 14:40:25,04-04-2024 14:40:29,3.760s,PASSED
takeScreenshot(),,,,04-04-2024 14:40:29,04-04-2024 14:40:30,1.209s,PASSED
"Bool_BackButton = waitForElementPresent(findTestObject(""Create Customer/Back Button""), 0)",,,,04-04-2024 14:40:30,04-04-2024 14:40:30,0.260s,PASSED
"Bool_NextButton = waitForElementPresent(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 14:40:30,04-04-2024 14:40:30,0.266s,PASSED
Bool_BackButton && Bool_NextButton == true,,,,04-04-2024 14:40:30,04-04-2024 14:40:30,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Enter all the details in the respective field

Expected_Result : The respective additional influencer fields are successfully shown and are-:
1. PAN Card Number- Text box
2. Email Id- Text Box
3. Back- CTA
4. Next- CTA",,04-04-2024 14:40:30,04-04-2024 14:40:31,0.980s,PASSED
"tap(findTestObject(""Primery Details/Enter InfluencerType""), 0)",,,,04-04-2024 14:40:31,04-04-2024 14:40:32,1.014s,PASSED
"sendKeys(findTestObject(""Create Customer/Influencer Type""), str_InfluencerType, STOP_ON_FAILURE)",,,,04-04-2024 14:40:32,04-04-2024 14:40:34,1.643s,PASSED
hideKeyboard(),,,,04-04-2024 14:40:34,04-04-2024 14:40:36,2.003s,PASSED
takeScreenshot(),,,,04-04-2024 14:40:36,04-04-2024 14:40:37,1.009s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 14:40:37,04-04-2024 14:40:38,0.905s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 10)",,,,04-04-2024 14:40:38,04-04-2024 14:40:39,0.733s,PASSED
bool_Pincode == true,,,,04-04-2024 14:40:39,04-04-2024 14:40:39,0.001s,PASSED
takeScreenshot(),,"STEP-04 : Click on Next

Expected_Result : The user successfully land on the Address detail field",,04-04-2024 14:40:39,04-04-2024 14:40:40,0.979s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:40:40,04-04-2024 14:40:40,0.790s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,04-04-2024 14:40:40,04-04-2024 14:40:42,1.731s,PASSED
"Bool_PinCode = waitForElementPresent(findTestObject(""Address details/ClickPincodeNo""), 5)",,,,04-04-2024 14:40:42,04-04-2024 14:40:47,5.072s,PASSED
if (Bool_PinCode == true),,,,04-04-2024 14:40:47,04-04-2024 14:40:47,0.001s,PASSED
hideKeyboard(),,,,04-04-2024 14:40:47,04-04-2024 14:40:49,2.017s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:40:49,04-04-2024 14:40:50,1.337s,PASSED
"tap(findTestObject(""NewObject/DropDownSearchedDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:40:50,04-04-2024 14:41:23,32.200s,FAILED
,,,,,,,
Test Cases/TC/TC_05 - Follow up Already Scheduled,,,,04-04-2024 14:41:23,04-04-2024 14:43:00,1m - 37.269s,PASSED
